nome,instituicao,titulacao,linhas_pesquisa,curriculo_lattes,pontuacao_PA,pontuacao_S,pontuacao_C,pontuacao_F,pontuacao_media,classificacao_PA,classificacao_S,classificacao_C,classificacao_F,fator_N1,fator_N2,classificacao_final,justificativa_classificacao,arquivo_origem,timestamp,rank,rank_categoria,PA_PA1,PA_PA2,PA_PA3,PA_PA4,S_S1,S_S2,S_S3,C_C1,C_C2,C_C3,C_C4,C_C5,F_F1,F_F2,F_F3,F_F4,N_N1,N_N2
Delia Rita Tapia Blácido,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,"Engenharia, Ciência e Tecnologia de Alimentos, polímeros biodegradáveis e bioativos, bandejas, coberturas de Alimentos, reologia, aproveitamento de resíduos agroindustriais e técnicas de planejamento experimental.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Delia_Rita_Tapia_Blácido_20250907_130258.json,2025-09-23T11:52:46.446948,93,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eduardo Andrade Botelho de Almeida,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,Taxonomia e sistemática de abelhas; Morfologia de insetos; Biogeografia histórica; Estudos filogenéticos utilizando dados moleculares e morfológicos.,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Eduardo_Andrade_Botelho_de_Almeida_20250907_130258.json,2025-09-23T11:52:00.803849,66,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Emerson Ricardo Pansarin,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor,"Biologia Floral e Reprodutiva, Taxonomia Vegetal, Filogenia e Evolução, polinização, biologia floral e biologia reprodutiva de orquídeas (Vanilloideae e Epidendroideae), sistemática e evolução dos sistemas de polinização de Orchidaceae (Vanilloideae e Epidendroideae), inventário florístico de orquíd",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Emerson_Ricardo_Pansarin_20250907_130258.json,2025-09-23T11:52:00.798547,65,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fernanda de Lourdes Souza,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Pesquisadora,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Fernanda_de_Lourdes_Souza_20250907_130258.json,2025-09-23T11:51:46.406742,83,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fernando Mauro Lanças,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular,"Técnicas de preparo de amostras, separação cromatográfica, acoplamento com espectrometria de massas, desenvolvimento de novos materiais para técnicas de separação, acoplamento on-line entre técnicas de preparo de amostras, cromatografia e espectrometria de massas.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Fernando_Mauro_Lanças_20250907_130258.json,2025-09-23T11:51:46.392203,41,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fritz Cavalcante Huguenin,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Livre-Docente,"Físico-Química, Eletroquímica, Máquinas Ácido-Base, Catalisadores para Baterias de Lítio-ar, Blue Energy.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Fritz_Cavalcante_Huguenin_20250907_130258.json,2025-09-23T11:51:17.059976,76,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Germano Tremiliosi Filho,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular,"Química, Físico-Química, Eletroquímica, Materiais; Eletrocatálise, ciência de superfície, ciência de materiais, corrosão; eletrooxidação de CO, metanol, etanol e glicerol; modificação de superfícies monocristalinas; geração de hidrogênio; células a combustível; corrosão; fotoeletrocatálise; biomater",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Germano_Tremiliosi_Filho_20250907_130258.json,2025-09-23T11:52:16.802840,59,17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Glaucia Maria da Silva Degrève,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professora Doutora,"Ensino de química, história da química, formação de professores, relações étnico-raciais e de gênero.",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,MODERADA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Glaucia_Maria_da_Silva_Degrève_20250907_130258.json,2025-09-23T11:53:14.488778,36,18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Hamilton Brandão Varela de Albuquerque,Universidade de São Paulo (USP) - Instituto de Química de São Carlos (IQSC),Professor Doutor,"Gestão de Qualidade em Laboratórios, ISO/IEC 17025, BPL, Validação de métodos, Estimativa de incerteza, Cartas de Controle, Produção de Materiais de Referência, Ensaios de Proficiência, Acreditação de processos de amostragem na área ambiental, Cromatografia, Técnicas de Preparo de Amostras.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Hamilton_Brandão_Varela_de_Albuquerque_20250907_130258.json,2025-09-23T11:52:00.787763,42,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Igor Renato Bertoni Olivares,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Doutor,"Gestão de Qualidade em Laboratórios, ISO/IEC 17025, BPL, Validação de métodos, Estimativa de incerteza, Cartas de Controle, Produção de Materiais de Referência, Ensaios de Proficiência, Acreditação de processos de amostragem na área ambiental, Cromatografia, Técnicas de Preparo de Amostras.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Igor_Renato_Bertoni_Olivares_20250907_130258.json,2025-09-23T11:51:00.575320,49,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Janete Harumi Yariwake,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Titular (MS-6),"Química de Produtos Naturais (Análise Fitoquímica), cromatografia líquida, preparo de amostras, flavonóides, alcalóides, plantas medicinais, plantas alimentícias, pesticidas e contaminantes orgânicos ambientais.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Janete_Harumi_Yariwake_20250907_130258.json,2025-09-23T11:51:00.575699,50,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Joelma Perez,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Docente,"Eletroquímica e Energias Renováveis; eletrocatálise e desenvolvimento de células a combustível; células a combustível de baixa e alta temperatura e às reações de oxidação de amônia, etanol e ureia, além da redução de nitrogênio e nitrato; produção sustentável de hidrogênio.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Joelma_Perez_20250907_130258.json,2025-09-23T11:52:30.685661,95,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jose Mauricio Rosolen,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Livre-Docente em Físico-Química; Associado III,"Físico-química de materiais; baterias de íons de lítio (Li) e sódio (Na), supercapacitores, filtros, reforço mecânico, tecidos de fibra de carbono, sensores; modificações de eletrodos para H2, novos designs de eletrodos para Li e Na, membranas de separação de CO2 e a produção eletroquímica de esfera",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Jose_Mauricio_Rosolen_20250907_130258.json,2025-09-23T11:53:41.602832,57,23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Juliana Cancino Bernardi,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professora Doutora,"Aplicação de técnicas analíticas em Nanomedicina; desenvolvimento de nanopartículas teranósticas, sistemas de entrega de medicamento, sensores e biossensores eletroquímicos.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Juliana_Cancino_Bernardi_20250907_130258.json,2025-09-23T11:51:17.054471,61,24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Laudemir Carlos Varanda,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Associado (Livre-Docente),"Nanopartículas metálicas, dispersões coloidais, tamanho e forma de partículas, distribuição de tamanho, estabilidade de colóides, materiais magnéticos, propriedades magnéticas e estruturais, materiais magnéticos para biomedicina.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Laudemir_Carlos_Varanda_20250907_130258.json,2025-09-23T11:51:46.450673,67,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Laura Tiemi Okano,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Laura_Tiemi_Okano_20250907_130258.json,2025-09-23T11:52:30.691130,96,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lilian Al-chueyr Pereira Martins,"Universidade de São Paulo (USP), Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professora Associada,"História das Ciências da Vida, História da Genética e Evolução, Filosofia da Biologia, aplicações da História e Filosofia da Biologia ao Ensino de Ciências.",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,MODERADA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Lilian_Al-chueyr_Pereira_Martins_20250907_130258.json,2025-09-23T11:53:28.527889,30,27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Luiz Henrique Mazo,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC-USP)",Professor Doutor,"Eletroanalítica; Desenvolvimento e automação de instrumentação analítica; Desenvolvimento de metodologias analíticas aplicadas a pesticidas, fármacos e outras substâncias de interesse biológico.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Luiz_Henrique_Mazo_20250907_130258.json,2025-09-23T11:51:31.722085,78,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luiz Henrique Vieira,"Universidade de São Paulo (USP), Instituto de Química de São Carlos (IQSC)",Professor Doutor,"Ciência dos Materiais; Catálise Heterogênea; Desenvolvimento de catalisadores; Conversão de CH4, CO2 e CO; Adsorventes catalíticos inorgânicos; Captura e conversão de CO2.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Luiz_Henrique_Vieira_20250907_130258.json,2025-09-23T11:51:17.049122,75,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marcelo Firmino de Oliveira,"Universidade de São Paulo (USP), Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Docente,Química Forense; Eletrodos quimicamente modificados; Empreendedorismo em química; Eletroanalítica.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Marcelo_Firmino_de_Oliveira_20250907_130258.json,2025-09-23T11:51:00.571211,52,30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marcelo Tadeu Motokane,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,Argumentação no ensino de ciências e biologia; Linguagem e ensino de ciências; Educação ambiental; Formação de professores de ciências e biologia.,,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,MODERADA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Marcelo_Tadeu_Motokane_20250907_130258.json,2025-09-23T11:53:28.508773,29,31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Marcia Nitschke,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Associado (MS 5),"Microbiologia Aplicada, produção de biotensoativos microbianos e sua aplicação na área de alimentos, farmacêutica e ambiental.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Marcia_Nitschke_20250907_130258.json,2025-09-23T11:51:46.417692,84,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marcos Roberto de Vasconcelos Lanza,Universidade de São Paulo (USP). Instituto de Química de São Carlos (IQSC),Professor Associado nível 3 (MS 5.3),"Eletroquímica ambiental, eletroquímica aplicada, eletrocatalisadores, eletrodos de difusão gasosa, eletrogeração de peróxido de hidrogênio, tratamento eletroquímico de efluentes, reatores eletroquímicos, processos eletroquímicos oxidativos avançados (PEOA) associados ao tratamento de efluentes.",,1.6666666666666665,0.0,2.0,0.0,0.9166666666666666,BAIXA,BAIXA,MODERADA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.9, poucas categorias relevantes",FAPESP_Marcos_Roberto_de_Vasconcelos_Lanza_20250907_130258.json,2025-09-23T11:52:30.654756,11,33,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Maria Eugenia Queiroz Nassur,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Associado,Padronização de Métodos Cromatográficos para Análise de Fármacos em Fluidos Biológicos; Técnicas Miniaturizadas de Preparo de Amostras; Desenvolvimento de Fases Extratoras; Automação de Sistemas Analíticos; Validação Analítica.,,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Maria_Eugenia_Queiroz_Nassur_20250907_130258.json,2025-09-23T11:52:00.793164,44,34,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maria Lúcia Arruda de Moura Campos,Universidade de São Paulo - Ribeirão Preto,Professora Associada,"Oceanografia Química, Química Analítica, Química da Atmosfera, Educação em Química, Química da atmosfera de região canavieira impactada pela queima de biomassa, políticas públicas para setores de transporte e agrícola.",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,MODERADA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Maria_Lúcia_Arruda_de_Moura_Campos_20250907_130258.json,2025-09-23T11:52:30.660671,33,35,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Maria Olímpia de Oliveira Rezende,"Universidade de São Paulo, Instituto de Química de São Carlos",Professora Associada,"Química ambiental, ciclagem da matéria orgânica, vermicompostagem, tratamento de efluentes, avaliação de bioerbicidas, química das substâncias húmicas, reaproveitamento de resíduos agroindustriais, ensino de química.",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,MODERADA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Maria_Olímpia_de_Oliveira_Rezende_20250907_130258.json,2025-09-23T11:52:30.671910,34,36,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Milton Groppo Junior,"Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP-USP)",Professor Titular,"Sistemática de Espermatófitas; taxonomia, filogenia e florística; Rutaceae e Aquifoliaceae.",,1.6666666666666665,0.0,0.0,0.0,0.41666666666666663,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.4, poucas categorias relevantes",FAPESP_Milton_Groppo_Junior_20250907_130258.json,2025-09-23T11:51:17.065262,48,37,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Modelos Biológicos ou Materiais (Pesquisa Multi-Pesquisadores),"Várias instituições, conforme a lista de pesquisadores.",,"Várias linhas de pesquisa, conforme a lista de pesquisadores.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Modelos_Biológicos_ou_Materiais_Pesquisa_Multi-Pes_20250907_130258.json,2025-09-23T11:52:16.773151,97,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Márcia Andreia Mesquita Silva da Veiga,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professora Associada,"Técnicas espectroanalíticas para determinação isotópica e elementar; procedimentos de preparação de amostras; detecção e quantificação de nanomateriais e suas implicações toxicológicas; ensaios de bioacessibilidade (gástrica, pulmonar e dérmica) em alimentos e solos; análise e detecção de microtraço",,0.0,0.0,2.0,0.0,0.5,BAIXA,BAIXA,MODERADA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.5, poucas categorias relevantes",FAPESP_Márcia_Andreia_Mesquita_Silva_da_Veiga_20250907_130258.json,2025-09-23T11:53:28.549357,31,39,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Paulo Olivi,"Universidade de São Paulo (USP). Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP)",Professor Titular,"Eletrocatálise, células a combustível, tratamento eletroquímico de efluentes e preparação de novos materiais eletrocatalíticos.",,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Paulo_Olivi_20250907_130258.json,2025-09-23T11:51:17.019195,71,40,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Paulo Roberto Vieira Alves,,,,,0.0,0.0,0.0,0.0,0.0,BAIXA,BAIXA,BAIXA,BAIXA,False,False,CLIENTE BAIXA PRIORIDADE,"Cliente baixa prioridade: pontuação média 0.0, poucas categorias relevantes",FAPESP_Paulo_Roberto_Vieira_Alves_20250907_130258.json,2025-09-23T11:52:46.473693,89,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
